Episode #,State,Action,Reward,Next State,Terminated
56,[-5.2322280e-01  1.4488664e-04],1,-1.0,[-5.2308077e-01  1.4206699e-04],0
56,[-5.2308077e-01  1.4206699e-04],1,-1.0,[-5.2294254e-01  1.3818183e-04],0
56,[-5.2294254e-01  1.3818183e-04],1,-1.0,[-5.228093e-01  1.332603e-04],0
56,[-5.228093e-01  1.332603e-04],1,-1.0,[-5.2268195e-01  1.2733933e-04],0
56,[-5.2268195e-01  1.2733933e-04],1,-1.0,[-5.22561491e-01  1.20463315e-04],0
56,[-5.22561491e-01  1.20463315e-04],1,-1.0,[-5.2244884e-01  1.1268383e-04],0
56,[-5.2244884e-01  1.1268383e-04],1,-1.0,[-5.2234477e-01  1.0405922e-04],0
56,[-5.2234477e-01  1.0405922e-04],1,-1.0,[-5.222501e-01  9.465418e-05],0
56,[-5.222501e-01  9.465418e-05],1,-1.0,[-5.221656e-01  8.453923e-05],0
56,[-5.221656e-01  8.453923e-05],1,-1.0,[-5.220918e-01  7.379024e-05],0
56,[-5.220918e-01  7.379024e-05],1,-1.0,[-5.220293e-01  6.248783e-05],0
56,[-5.220293e-01  6.248783e-05],1,-1.0,[-5.2197856e-01  5.0716764e-05],0
56,[-5.2197856e-01  5.0716764e-05],1,-1.0,[-5.2193999e-01  3.8565333e-05],0
56,[-5.2193999e-01  3.8565333e-05],1,-1.0,[-5.219139e-01  2.612466e-05],0
56,[-5.219139e-01  2.612466e-05],1,-1.0,[-5.2190042e-01  1.3488057e-05],0
56,[-5.2190042e-01  1.3488057e-05],1,-1.0,[-5.2189964e-01  7.5029561e-07],0
56,[-5.2189964e-01  7.5029561e-07],1,-1.0,[-5.2191162e-01 -1.1993094e-05],0
56,[-5.2191162e-01 -1.1993094e-05],1,-1.0,[-5.2193630e-01 -2.4646535e-05],0
56,[-5.2193630e-01 -2.4646535e-05],1,-1.0,[-5.2197343e-01 -3.7115133e-05],0
56,[-5.2197343e-01 -3.7115133e-05],1,-1.0,[-5.2202272e-01 -4.9305367e-05],0
56,[-5.2202272e-01 -4.9305367e-05],1,-1.0,[-5.2208382e-01 -6.1125815e-05],0
56,[-5.2208382e-01 -6.1125815e-05],1,-1.0,[-5.221563e-01 -7.248783e-05],0
56,[-5.221563e-01 -7.248783e-05],1,-1.0,[-5.2223963e-01 -8.3306186e-05],0
56,[-5.2223963e-01 -8.3306186e-05],1,-1.0,[-5.2233315e-01 -9.3499752e-05],0
56,[-5.2233315e-01 -9.3499752e-05],1,-1.0,[-5.22436142e-01 -1.02992075e-04],0
56,[-5.22436142e-01 -1.02992075e-04],1,-1.0,[-5.2254784e-01 -1.1171196e-04],0
56,[-5.2254784e-01 -1.1171196e-04],1,-1.0,[-5.2266741e-01 -1.1959401e-04],0
56,[-5.2266741e-01 -1.1959401e-04],1,-1.0,[-5.2279401e-01 -1.2657912e-04],0
56,[-5.2279401e-01 -1.2657912e-04],1,-1.0,[-5.2292663e-01 -1.3261488e-04],0
56,[-5.2292663e-01 -1.3261488e-04],1,-1.0,[-5.2306426e-01 -1.3765604e-04],0
56,[-5.2306426e-01 -1.3765604e-04],1,-1.0,[-5.2320594e-01 -1.4166477e-04],0
56,[-5.2320594e-01 -1.4166477e-04],1,-1.0,[-5.2335054e-01 -1.4461101e-04],0
56,[-5.2335054e-01 -1.4461101e-04],1,-1.0,[-5.2349705e-01 -1.4647268e-04],0
56,[-5.2349705e-01 -1.4647268e-04],1,-1.0,[-5.2364427e-01 -1.4723581e-04],0
56,[-5.2364427e-01 -1.4723581e-04],1,-1.0,[-5.2379113e-01 -1.4689466e-04],0
56,[-5.2379113e-01 -1.4689466e-04],1,-1.0,[-5.239366e-01 -1.454518e-04],0
56,[-5.239366e-01 -1.454518e-04],1,-1.0,[-5.2407950e-01 -1.4291806e-04],0
56,[-5.2407950e-01 -1.4291806e-04],1,-1.0,[-5.2421886e-01 -1.3931243e-04],0
56,[-5.2421886e-01 -1.3931243e-04],1,-1.0,[-5.2435350e-01 -1.3466197e-04],0
56,[-5.2435350e-01 -1.3466197e-04],1,-1.0,[-5.2448249e-01 -1.2900154e-04],0
56,[-5.2448249e-01 -1.2900154e-04],1,-1.0,[-5.2460486e-01 -1.2237359e-04],0
56,[-5.2460486e-01 -1.2237359e-04],1,-1.0,[-5.24719715e-01 -1.14827846e-04],0
56,[-5.24719715e-01 -1.14827846e-04],1,-1.0,[-5.248261e-01 -1.064209e-04],0
56,[-5.248261e-01 -1.064209e-04],1,-1.0,[-5.249233e-01 -9.721581e-05],0
56,[-5.249233e-01 -9.721581e-05],1,-1.0,[-5.2501065e-01 -8.7281594e-05],0
56,[-5.2501065e-01 -8.7281594e-05],1,-1.0,[-5.2508730e-01 -7.6692784e-05],0
56,[-5.2508730e-01 -7.6692784e-05],1,-1.0,[-5.2515286e-01 -6.5528773e-05],0
56,[-5.2515286e-01 -6.5528773e-05],1,-1.0,[-5.2520674e-01 -5.3873307e-05],0
56,[-5.2520674e-01 -5.3873307e-05],1,-1.0,[-5.2524853e-01 -4.1813797e-05],0
56,[-5.2524853e-01 -4.1813797e-05],1,-1.0,[-5.2527797e-01 -2.9440684e-05],0
56,[-5.2527797e-01 -2.9440684e-05],1,-1.0,[-5.2529484e-01 -1.6846769e-05],0
56,[-5.2529484e-01 -1.6846769e-05],1,-1.0,[-5.2529895e-01 -4.1265062e-06],0
56,[-5.2529895e-01 -4.1265062e-06],1,-1.0,[-5.2529031e-01  8.6247055e-06],0
56,[-5.2529031e-01  8.6247055e-06],1,-1.0,[-5.2526903e-01  2.1311233e-05],0
56,[-5.2526903e-01  2.1311233e-05],1,-1.0,[-5.252352e-01  3.383793e-05],0
56,[-5.252352e-01  3.383793e-05],1,-1.0,[-5.2518904e-01  4.6110843e-05],0
56,[-5.2518904e-01  4.6110843e-05],1,-1.0,[-5.2513105e-01  5.8037927e-05],0
56,[-5.2513105e-01  5.8037927e-05],1,-1.0,[-5.2506149e-01  6.9529735e-05],0
56,[-5.2506149e-01  6.9529735e-05],1,-1.0,[-5.2498102e-01  8.0500075e-05],0
56,[-5.2498102e-01  8.0500075e-05],1,-1.0,[-5.248901e-01  9.086667e-05],0
56,[-5.248901e-01  9.086667e-05],1,-1.0,[-5.2478957e-01  1.0055177e-04],0
56,[-5.2478957e-01  1.0055177e-04],1,-1.0,[-5.2468008e-01  1.0948274e-04],0
56,[-5.2468008e-01  1.0948274e-04],1,-1.0,[-5.24562478e-01  1.17592586e-04],0
56,[-5.24562478e-01  1.17592586e-04],1,-1.0,[-5.2443767e-01  1.2482049e-04],0
56,[-5.2443767e-01  1.2482049e-04],1,-1.0,[-5.2430660e-01  1.3111226e-04],0
56,[-5.2430660e-01  1.3111226e-04],1,-1.0,[-5.2417016e-01  1.3642068e-04],0
56,[-5.2417016e-01  1.3642068e-04],1,-1.0,[-5.2402943e-01  1.4070595e-04],0
56,[-5.2402943e-01  1.4070595e-04],1,-1.0,[-5.2388549e-01  1.4393592e-04],0
56,[-5.2388549e-01  1.4393592e-04],1,-1.0,[-5.2373940e-01  1.4608637e-04],0
56,[-5.2373940e-01  1.4608637e-04],1,-1.0,[-5.2359229e-01  1.4714118e-04],0
56,[-5.2359229e-01  1.4714118e-04],1,-1.0,[-5.2344519e-01  1.4709243e-04],1
57,"(array([-0.44411552,  0.        ], dtype=float32), {})",1,-1.0,[-0.444706   -0.00059049],0
57,[-0.444706   -0.00059049],1,-1.0,[-0.44588268 -0.00117668],0
57,[-0.44588268 -0.00117668],1,-1.0,[-0.44763696 -0.00175428],0
57,[-0.44763696 -0.00175428],1,-1.0,[-0.44995603 -0.00231908],0
57,[-0.44995603 -0.00231908],1,-1.0,[-0.45282295 -0.00286692],0
57,[-0.45282295 -0.00286692],1,-1.0,[-0.45621672 -0.00339376],0
57,[-0.45621672 -0.00339376],1,-1.0,[-0.4601124  -0.00389569],0
57,[-0.4601124  -0.00389569],1,-1.0,[-0.46448135 -0.00436896],0
57,[-0.46448135 -0.00436896],1,-1.0,[-0.4692914  -0.00481002],0
57,[-0.4692914  -0.00481002],1,-1.0,[-0.4745069  -0.00521553],0
57,[-0.4745069  -0.00521553],1,-1.0,[-0.4800893  -0.00558239],0
57,[-0.4800893  -0.00558239],1,-1.0,[-0.48599708 -0.00590778],0
57,[-0.48599708 -0.00590778],1,-1.0,[-0.49218628 -0.0061892 ],0
57,[-0.49218628 -0.0061892 ],1,-1.0,[-0.4986107  -0.00642444],0
57,[-0.4986107  -0.00642444],1,-1.0,[-0.5052224  -0.00661168],0
57,[-0.5052224  -0.00661168],1,-1.0,[-0.51197183 -0.00674943],0
57,[-0.51197183 -0.00674943],1,-1.0,[-0.5188084  -0.00683661],0
57,[-0.5188084  -0.00683661],1,-1.0,[-0.52568096 -0.00687254],0
57,[-0.52568096 -0.00687254],1,-1.0,[-0.5325379  -0.00685692],0
57,[-0.5325379  -0.00685692],1,-1.0,[-0.5393278  -0.00678989],0
57,[-0.5393278  -0.00678989],1,-1.0,[-0.54599977 -0.00667197],0
57,[-0.54599977 -0.00667197],1,-1.0,[-0.5525038  -0.00650408],0
57,[-0.5525038  -0.00650408],1,-1.0,[-0.5587914  -0.00628757],0
57,[-0.5587914  -0.00628757],1,-1.0,[-0.5648155  -0.00602411],0
57,[-0.5648155  -0.00602411],1,-1.0,[-0.5705313  -0.00571577],0
57,[-0.5705313  -0.00571577],1,-1.0,[-0.57589626 -0.00536494],0
57,[-0.57589626 -0.00536494],1,-1.0,[-0.58087057 -0.00497432],0
57,[-0.58087057 -0.00497432],1,-1.0,[-0.58541745 -0.00454689],0
57,[-0.58541745 -0.00454689],1,-1.0,[-0.58950335 -0.0040859 ],0
57,[-0.58950335 -0.0040859 ],1,-1.0,[-0.59309816 -0.00359483],0
57,[-0.59309816 -0.00359483],1,-1.0,[-0.59617555 -0.00307736],0
57,[-0.59617555 -0.00307736],1,-1.0,[-0.59871286 -0.00253732],0
57,[-0.59871286 -0.00253732],1,-1.0,[-0.60069156 -0.00197872],0
57,[-0.60069156 -0.00197872],1,-1.0,[-0.6020973  -0.00140567],0
57,[-0.6020973  -0.00140567],1,-1.0,[-0.6029196  -0.00082235],0
57,[-0.6029196  -0.00082235],1,-1.0,[-6.0315263e-01 -2.3304662e-04],0
57,[-6.0315263e-01 -2.3304662e-04],1,-1.0,[-6.027947e-01  3.579594e-04],0
57,[-6.027947e-01  3.579594e-04],1,-1.0,[-0.60184836  0.00094636],0
57,[-0.60184836  0.00094636],1,-1.0,[-0.60032046  0.00152785],0
57,[-0.60032046  0.00152785],1,-1.0,[-0.59822226  0.0020982 ],0
57,[-0.59822226  0.0020982 ],1,-1.0,[-0.5955691   0.00265321],0
57,[-0.5955691   0.00265321],1,-1.0,[-0.5923803  0.0031888],0
57,[-0.5923803  0.0031888],1,-1.0,[-0.58867925  0.00370101],0
57,[-0.58867925  0.00370101],1,-1.0,[-0.5844932   0.00418602],0
57,[-0.5844932   0.00418602],1,-1.0,[-0.57985306  0.00464019],0
57,[-0.57985306  0.00464019],1,-1.0,[-0.5747929  0.0050601],0
57,[-0.5747929  0.0050601],1,-1.0,[-0.56935036  0.00544255],0
57,[-0.56935036  0.00544255],1,-1.0,[-0.5635658   0.00578461],0
57,[-0.5635658   0.00578461],1,-1.0,[-0.5574821   0.00608364],0
57,[-0.5574821   0.00608364],1,-1.0,[-0.5511448   0.00633733],0
57,[-0.5511448   0.00633733],1,-1.0,[-0.5446011   0.00654369],0
57,[-0.5446011   0.00654369],1,-1.0,[-0.53790003  0.00670111],0
57,[-0.53790003  0.00670111],1,-1.0,[-0.5310917   0.00680833],0
57,[-0.5310917   0.00680833],1,-1.0,[-0.52422714  0.00686452],0
57,[-0.52422714  0.00686452],1,-1.0,[-0.5173579   0.00686924],0
57,[-0.5173579   0.00686924],1,-1.0,[-0.5105355   0.00682243],0
57,[-0.5105355   0.00682243],1,-1.0,[-0.503811    0.00672448],0
57,[-0.503811    0.00672448],1,-1.0,[-0.49723482  0.00657616],0
57,[-0.49723482  0.00657616],1,-1.0,[-0.4908562   0.00637864],0
57,[-0.4908562   0.00637864],1,-1.0,[-0.48472273  0.00613346],0
57,[-0.48472273  0.00613346],1,-1.0,[-0.47888017  0.00584255],0
57,[-0.47888017  0.00584255],1,-1.0,[-0.473372    0.00550817],0
57,[-0.473372    0.00550817],1,-1.0,[-0.4682391   0.00513289],0
57,[-0.4682391   0.00513289],1,-1.0,[-0.4635195  0.0047196],0
57,[-0.4635195  0.0047196],1,-1.0,[-0.45924807  0.00427144],0
57,[-0.45924807  0.00427144],1,-1.0,[-0.45545626  0.0037918 ],0
57,[-0.45545626  0.0037918 ],1,-1.0,[-0.45217198  0.00328429],0
57,[-0.45217198  0.00328429],1,-1.0,[-0.4494193   0.00275268],0
57,[-0.4494193   0.00275268],1,-1.0,[-0.4472184   0.00220091],0
57,[-0.4472184   0.00220091],1,-1.0,[-0.4455853   0.00163306],0
57,[-0.4455853   0.00163306],1,-1.0,[-0.44453204  0.00105328],0
57,[-0.44453204  0.00105328],1,-1.0,[-0.4440662   0.00046583],0
57,[-0.4440662   0.00046583],1,-1.0,[-4.4419122e-01 -1.2502159e-04],0
57,[-4.4419122e-01 -1.2502159e-04],1,-1.0,[-0.44490618 -0.00071496],0
57,[-0.44490618 -0.00071496],1,-1.0,[-0.44620588 -0.00129969],0
57,[-0.44620588 -0.00129969],1,-1.0,[-0.4480808  -0.00187493],0
57,[-0.4480808  -0.00187493],1,-1.0,[-0.4505173  -0.00243649],0
57,[-0.4505173  -0.00243649],1,-1.0,[-0.45349753 -0.00298022],0
57,[-0.45349753 -0.00298022],1,-1.0,[-0.45699963 -0.00350211],0
57,[-0.45699963 -0.00350211],1,-1.0,[-0.4609979  -0.00399829],0
57,[-0.4609979  -0.00399829],1,-1.0,[-0.46546295 -0.00446504],0
57,[-0.46546295 -0.00446504],1,-1.0,[-0.4703618  -0.00489885],0
57,[-0.4703618  -0.00489885],1,-1.0,[-0.47565824 -0.00529643],0
57,[-0.47565824 -0.00529643],1,-1.0,[-0.481313   -0.00565475],0
57,[-0.481313   -0.00565475],1,-1.0,[-0.487284   -0.00597104],0
57,[-0.487284   -0.00597104],1,-1.0,[-0.49352688 -0.00624286],0
57,[-0.49352688 -0.00624286],1,-1.0,[-0.499995  -0.0064681],0
57,[-0.499995  -0.0064681],1,-1.0,[-0.50663996 -0.00664498],0
57,[-0.50663996 -0.00664498],1,-1.0,[-0.51341206 -0.00677211],0
57,[-0.51341206 -0.00677211],1,-1.0,[-0.5202606 -0.0068485],0
57,[-0.5202606 -0.0068485],1,-1.0,[-0.5271341  -0.00687354],0
57,[-0.5271341  -0.00687354],1,-1.0,[-0.53398114 -0.00684702],0
57,[-0.53398114 -0.00684702],1,-1.0,[-0.5407503  -0.00676917],0
57,[-0.5407503  -0.00676917],1,-1.0,[-0.5473909  -0.00664059],0
57,[-0.5473909  -0.00664059],1,-1.0,[-0.5538532 -0.0064623],0
57,[-0.5538532 -0.0064623],1,-1.0,[-0.5600889 -0.0062357],0
57,[-0.5600889 -0.0062357],1,-1.0,[-0.5660515  -0.00596257],0
57,[-0.5660515  -0.00596257],1,-1.0,[-0.5716965  -0.00564504],0
57,[-0.5716965  -0.00564504],1,-1.0,[-0.5769821  -0.00528556],0
57,[-0.5769821  -0.00528556],1,-1.0,[-0.58186895 -0.00488689],0
57,[-0.58186895 -0.00488689],1,-1.0,[-0.58632106 -0.00445209],0
57,[-0.58632106 -0.00445209],1,-1.0,[-0.59030545 -0.00398444],0
57,[-0.59030545 -0.00398444],1,-1.0,[-0.593793   -0.00348747],0
57,[-0.593793   -0.00348747],1,-1.0,[-0.5967578 -0.0029649],0
57,[-0.5967578 -0.0029649],1,-1.0,[-0.59917843 -0.0024206 ],0
57,[-0.59917843 -0.0024206 ],1,-1.0,[-0.601037  -0.0018586],0
57,[-0.601037  -0.0018586],1,-1.0,[-0.6023201  -0.00128302],0
57,[-0.6023201  -0.00128302],1,-1.0,[-0.60301816 -0.00069808],0
57,[-0.60301816 -0.00069808],1,-1.0,[-6.0312623e-01 -1.0805788e-04],0
57,[-6.0312623e-01 -1.0805788e-04],1,-1.0,[-6.0264343e-01  4.8275539e-04],0
57,[-6.0264343e-01  4.8275539e-04],1,-1.0,[-0.6015734   0.00107005],0
57,[-0.6015734   0.00107005],1,-1.0,[-0.59992385  0.00164954],0
57,[-0.59992385  0.00164954],1,-1.0,[-0.59770685  0.00221699],0
57,[-0.59770685  0.00221699],1,-1.0,[-0.59493864  0.00276823],0
57,[-0.59493864  0.00276823],1,-1.0,[-0.5916394   0.00329921],0
57,[-0.5916394   0.00329921],1,-1.0,[-0.58783346  0.00380598],0
57,[-0.58783346  0.00380598],1,-1.0,[-0.58354867  0.00428476],0
57,[-0.58354867  0.00428476],1,-1.0,[-0.5788167   0.00473196],0
57,[-0.5788167   0.00473196],1,-1.0,[-0.57367253  0.00514421],0
57,[-0.57367253  0.00514421],1,-1.0,[-0.56815416  0.00551835],0
57,[-0.56815416  0.00551835],1,-1.0,[-0.56230265  0.00585152],0
57,[-0.56230265  0.00585152],1,-1.0,[-0.5561615   0.00614115],0
57,[-0.5561615   0.00614115],1,-1.0,[-0.54977655  0.00638498],0
57,[-0.54977655  0.00638498],1,-1.0,[-0.5431954   0.00658111],0
57,[-0.5431954   0.00658111],1,-1.0,[-0.53646743  0.006728  ],0
57,[-0.53646743  0.006728  ],1,-1.0,[-0.52964294  0.00682449],0
57,[-0.52964294  0.00682449],1,-1.0,[-0.5227731   0.00686982],0
57,[-0.5227731   0.00686982],1,-1.0,[-0.5159095   0.00686363],0
57,[-0.5159095   0.00686363],1,-1.0,[-0.50910354  0.00680596],0
57,[-0.50910354  0.00680596],1,-1.0,[-0.50240624  0.00669728],0
57,[-0.50240624  0.00669728],1,-1.0,[-0.4958678   0.00653845],0
57,[-0.4958678   0.00653845],1,-1.0,[-0.4895371  0.0063307],0
57,[-0.4895371  0.0063307],1,-1.0,[-0.48346138  0.00607569],0
57,[-0.48346138  0.00607569],1,-1.0,[-0.47768602  0.00577538],0
57,[-0.47768602  0.00577538],1,-1.0,[-0.4722539   0.00543212],0
57,[-0.4722539   0.00543212],1,-1.0,[-0.46720532  0.00504856],0
57,[-0.46720532  0.00504856],1,-1.0,[-0.4625777   0.00462762],0
57,[-0.4625777   0.00462762],1,-1.0,[-0.4584052   0.00417252],0
57,[-0.4584052   0.00417252],1,-1.0,[-0.4547185   0.00368668],0
57,[-0.4547185   0.00368668],1,-1.0,[-0.45154476  0.00317374],0
57,[-0.45154476  0.00317374],1,-1.0,[-0.44890723  0.00263754],0
57,[-0.44890723  0.00263754],1,-1.0,[-0.4468252   0.00208203],0
57,[-0.4468252   0.00208203],1,-1.0,[-0.4453139  0.0015113],0
57,[-0.4453139  0.0015113],1,-1.0,[-0.44438437  0.00092955],0
57,[-0.44438437  0.00092955],1,-1.0,[-4.4404334e-01  3.4101491e-04],0
57,[-4.4404334e-01  3.4101491e-04],1,-1.0,[-4.4429335e-01 -2.5000243e-04],0
57,[-4.4429335e-01 -2.5000243e-04],1,-1.0,[-0.44513255 -0.0008392 ],0
57,[-0.44513255 -0.0008392 ],1,-1.0,[-0.4465548  -0.00142227],0
57,[-0.4465548  -0.00142227],1,-1.0,[-0.4485498  -0.00199497],0
57,[-0.4485498  -0.00199497],1,-1.0,[-0.45110288 -0.0025531 ],0
57,[-0.45110288 -0.0025531 ],1,-1.0,[-0.45419544 -0.00309254],0
57,[-0.45419544 -0.00309254],1,-1.0,[-0.45780474 -0.00360931],0
57,[-0.45780474 -0.00360931],1,-1.0,[-0.46190432 -0.00409957],0
57,[-0.46190432 -0.00409957],1,-1.0,[-0.46646395 -0.00455964],0
57,[-0.46646395 -0.00455964],1,-1.0,[-0.47145    -0.00498606],0
57,[-0.47145    -0.00498606],1,-1.0,[-0.4768256  -0.00537558],0
57,[-0.4768256  -0.00537558],1,-1.0,[-0.48255083 -0.00572523],0
57,[-0.48255083 -0.00572523],1,-1.0,[-0.48858312 -0.00603231],0
57,[-0.48858312 -0.00603231],1,-1.0,[-0.49487758 -0.00629444],0
57,[-0.49487758 -0.00629444],1,-1.0,[-0.5013872  -0.00650959],0
57,[-0.5013872  -0.00650959],1,-1.0,[-0.5080632  -0.00667605],0
57,[-0.5080632  -0.00667605],1,-1.0,[-0.51485574 -0.00679253],0
57,[-0.51485574 -0.00679253],1,-1.0,[-0.52171385 -0.00685809],0
57,[-0.52171385 -0.00685809],1,-1.0,[-0.52858603 -0.00687223],0
57,[-0.52858603 -0.00687223],1,-1.0,[-0.5354209  -0.00683482],0
57,[-0.5354209  -0.00683482],1,-1.0,[-0.54216707 -0.00674618],0
57,[-0.54216707 -0.00674618],1,-1.0,[-0.54877406 -0.00660699],0
57,[-0.54877406 -0.00660699],1,-1.0,[-0.5551924  -0.00641835],0
57,[-0.5551924  -0.00641835],1,-1.0,[-0.5613741  -0.00618175],0
57,[-0.5613741  -0.00618175],1,-1.0,[-0.5672732  -0.00589905],0
57,[-0.5672732  -0.00589905],1,-1.0,[-0.57284564 -0.00557242],0
57,[-0.57284564 -0.00557242],1,-1.0,[-0.57805    -0.00520441],0
57,[-0.57805    -0.00520441],1,-1.0,[-0.5828479  -0.00479784],0
57,[-0.5828479  -0.00479784],1,-1.0,[-0.5872037  -0.00435581],0
57,[-0.5872037  -0.00435581],1,-1.0,[-0.5910854  -0.00388166],0
57,[-0.5910854  -0.00388166],1,-1.0,[-0.5944643  -0.00337897],0
57,[-0.5944643  -0.00337897],1,-1.0,[-0.5973158  -0.00285147],0
57,[-0.5973158  -0.00285147],1,-1.0,[-0.59961885 -0.00230309],0
57,[-0.59961885 -0.00230309],1,-1.0,[-0.60135674 -0.00173787],0
57,[-0.60135674 -0.00173787],1,-1.0,[-0.6025167  -0.00115996],0
57,[-0.6025167  -0.00115996],1,-1.0,[-6.030903e-01 -5.735854e-04],0
57,[-6.030903e-01 -5.735854e-04],1,-1.0,[-6.030733e-01  1.696610e-05],0
57,[-6.030733e-01  1.696610e-05],1,-1.0,[-0.6024659   0.00060739],0
57,[-0.6024659   0.00060739],1,-1.0,[-0.6012725   0.00119339],0
57,[-0.6012725   0.00119339],1,-1.0,[-0.59950185  0.00177069],0
57,[-0.59950185  0.00177069],1,-1.0,[-0.5971668   0.00233506],0
57,[-0.5971668   0.00233506],1,-1.0,[-0.5942844   0.00288235],0
57,[-0.5942844   0.00288235],1,-1.0,[-0.5908759   0.00340853],0
57,[-0.5908759   0.00340853],1,-1.0,[-0.5869662   0.00390969],0
57,[-0.5869662   0.00390969],1,-1.0,[-0.58258414  0.00438208],0
57,[-0.58258414  0.00438208],1,-1.0,[-0.57776195  0.00482217],0
57,[-0.57776195  0.00482217],1,-1.0,[-0.5725354   0.00522661],0
57,[-0.5725354   0.00522661],1,-1.0,[-0.56694305  0.00559231],0
57,[-0.56694305  0.00559231],1,-1.0,[-0.5610266   0.00591648],0
57,[-0.5610266   0.00591648],1,-1.0,[-0.55482996  0.0061966 ],0
57,[-0.55482996  0.0061966 ],1,-1.0,[-0.54839945  0.00643049],0
57,[-0.54839945  0.00643049],1,-1.0,[-0.54178315  0.00661633],0
57,[-0.54178315  0.00661633],1,-1.0,[-0.5350305   0.00675264],0
57,[-0.5350305   0.00675264],1,-1.0,[-0.52819216  0.00683836],0
57,[-0.52819216  0.00683836],1,-1.0,[-0.5213193   0.00687281],1
58,"(array([-0.5656025,  0.       ], dtype=float32), {})",1,-1.0,[-5.6528825e-01  3.1419453e-04],0
58,[-5.6528825e-01  3.1419453e-04],1,-1.0,[-0.5646622   0.00062605],0
58,[-0.5646622   0.00062605],1,-1.0,[-0.563729    0.00093325],0
58,[-0.563729    0.00093325],1,-1.0,[-0.56249547  0.0012335 ],0
58,[-0.56249547  0.0012335 ],1,-1.0,[-0.5609709   0.00152456],0
58,[-0.5609709   0.00152456],1,-1.0,[-0.5591666   0.00180427],0
58,[-0.5591666   0.00180427],1,-1.0,[-0.5570961   0.00207052],0
58,[-0.5570961   0.00207052],1,-1.0,[-0.55477476  0.00232133],0
58,[-0.55477476  0.00232133],1,-1.0,[-0.55222     0.00255481],0
58,[-0.55222     0.00255481],1,-1.0,[-0.54945076  0.0027692 ],0
58,[-0.54945076  0.0027692 ],1,-1.0,[-0.54648787  0.0029629 ],0
58,[-0.54648787  0.0029629 ],1,-1.0,[-0.54335344  0.00313443],0
58,[-0.54335344  0.00313443],1,-1.0,[-0.54007095  0.0032825 ],0
58,[-0.54007095  0.0032825 ],1,-1.0,[-0.53666496  0.00340599],0
58,[-0.53666496  0.00340599],1,-1.0,[-0.533161    0.00350397],0
58,[-0.533161    0.00350397],1,-1.0,[-0.5295853   0.00357567],0
58,[-0.5295853   0.00357567],1,-1.0,[-0.52596474  0.00362057],0
58,[-0.52596474  0.00362057],1,-1.0,[-0.5223264   0.00363831],0
58,[-0.5223264   0.00363831],1,-1.0,[-0.5186977   0.00362877],0
58,[-0.5186977   0.00362877],1,-1.0,[-0.51510566  0.00359201],0
58,[-0.51510566  0.00359201],1,-1.0,[-0.5115773   0.00352832],0
58,[-0.5115773   0.00352832],1,-1.0,[-0.50813913  0.00343818],0
58,[-0.50813913  0.00343818],1,-1.0,[-0.5048169   0.00332228],0
58,[-0.5048169   0.00332228],1,-1.0,[-0.5016354   0.00318149],0
58,[-0.5016354   0.00318149],1,-1.0,[-0.4986185   0.00301688],0
58,[-0.4986185   0.00301688],1,-1.0,[-0.4957888  0.0028297],0
58,[-0.4957888  0.0028297],1,-1.0,[-0.49316743  0.00262137],0
58,[-0.49316743  0.00262137],1,-1.0,[-0.49077398  0.00239345],0
58,[-0.49077398  0.00239345],1,-1.0,[-0.4886263   0.00214766],0
58,[-0.4886263   0.00214766],1,-1.0,[-0.48674047  0.00188585],0
58,[-0.48674047  0.00188585],1,-1.0,[-0.4851305   0.00160998],0
58,[-0.4851305   0.00160998],1,-1.0,[-0.48380837  0.0013221 ],0
58,[-0.48380837  0.0013221 ],1,-1.0,[-0.482784    0.00102438],0
58,[-0.482784    0.00102438],1,-1.0,[-0.48206496  0.00071904],0
58,[-0.48206496  0.00071904],1,-1.0,[-4.8165661e-01  4.0833998e-04],0
58,[-4.8165661e-01  4.0833998e-04],1,-1.0,[-4.8156202e-01  9.4603201e-05],0
58,[-4.8156202e-01  9.4603201e-05],1,-1.0,[-4.8178184e-01 -2.1983749e-04],0
58,[-4.8178184e-01 -2.1983749e-04],1,-1.0,[-0.4823145  -0.00053264],0
58,[-0.4823145  -0.00053264],1,-1.0,[-0.48315597 -0.00084148],0
58,[-0.48315597 -0.00084148],1,-1.0,[-0.48430005 -0.00114406],0
58,[-0.48430005 -0.00114406],1,-1.0,[-0.48573816 -0.00143812],0
58,[-0.48573816 -0.00143812],1,-1.0,[-0.48745963 -0.00172146],0
58,[-0.48745963 -0.00172146],1,-1.0,[-0.4894516  -0.00199198],0
58,[-0.4894516  -0.00199198],1,-1.0,[-0.49169922 -0.00224763],0
58,[-0.49169922 -0.00224763],1,-1.0,[-0.49418575 -0.00248651],0
58,[-0.49418575 -0.00248651],1,-1.0,[-0.49689257 -0.00270683],0
58,[-0.49689257 -0.00270683],1,-1.0,[-0.4997995  -0.00290691],0
58,[-0.4997995  -0.00290691],1,-1.0,[-0.50288475 -0.00308525],0
58,[-0.50288475 -0.00308525],1,-1.0,[-0.5061252  -0.00324051],0
58,[-0.5061252  -0.00324051],1,-1.0,[-0.50949675 -0.0033715 ],0
58,[-0.50949675 -0.0033715 ],1,-1.0,[-0.51297396 -0.00347723],0
58,[-0.51297396 -0.00347723],1,-1.0,[-0.5165309 -0.0035569],0
58,[-0.5165309 -0.0035569],1,-1.0,[-0.52014077 -0.00360991],0
